,dur,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,proto_3pc,proto_a/n,proto_aes-sp3-d,proto_any,proto_argus,proto_aris,proto_arp,proto_ax.25,proto_bbn-rcc,proto_bna,proto_br-sat-mon,proto_cbt,proto_cftp,proto_chaos,proto_compaq-peer,proto_cphb,proto_cpnx,proto_crtp,proto_crudp,proto_dcn,proto_ddp,proto_ddx,proto_dgp,proto_egp,proto_eigrp,proto_emcon,proto_encap,proto_etherip,proto_fc,proto_fire,proto_ggp,proto_gmtp,proto_gre,proto_hmp,proto_i-nlsp,proto_iatp,proto_ib,proto_icmp,proto_idpr,proto_idpr-cmtp,proto_idrp,proto_ifmp,proto_igmp,proto_igp,proto_il,proto_ip,proto_ipcomp,proto_ipcv,proto_ipip,proto_iplt,proto_ipnip,proto_ippc,proto_ipv6,proto_ipv6-frag,proto_ipv6-no,proto_ipv6-opts,proto_ipv6-route,proto_ipx-n-ip,proto_irtp,proto_isis,proto_iso-ip,proto_iso-tp4,proto_kryptolan,proto_l2tp,proto_larp,proto_leaf-1,proto_leaf-2,proto_merit-inp,proto_mfe-nsp,proto_mhrp,proto_micp,proto_mobile,proto_mtp,proto_mux,proto_narp,proto_netblt,proto_nsfnet-igp,proto_nvp,proto_ospf,proto_pgm,proto_pim,proto_pipe,proto_pnni,proto_pri-enc,proto_prm,proto_ptp,proto_pup,proto_pvp,proto_qnx,proto_rdp,proto_rsvp,proto_rtp,proto_rvd,proto_sat-expak,proto_sat-mon,proto_sccopmce,proto_scps,proto_sctp,proto_sdrp,proto_secure-vmtp,proto_sep,proto_skip,proto_sm,proto_smp,proto_snp,proto_sprite-rpc,proto_sps,proto_srp,proto_st2,proto_stp,proto_sun-nd,proto_swipe,proto_tcf,proto_tcp,proto_tlsp,proto_tp++,proto_trunk-1,proto_trunk-2,proto_ttp,proto_udp,proto_unas,proto_uti,proto_vines,proto_visa,proto_vmtp,proto_vrrp,proto_wb-expak,proto_wb-mon,proto_wsn,proto_xnet,proto_xns-idp,proto_xtp,proto_zero,service_None,service_dhcp,service_dns,service_ftp,service_ftp-data,service_http,service_irc,service_pop3,service_radius,service_smtp,service_snmp,service_ssh,service_ssl,state_ACC,state_CON,state_ECO,state_FIN,state_INT,state_PAR,state_REQ,state_RST,state_URN,state_no
115,3.9434202470668556,0.046369702605556215,0.0,0.001974641370637762,0.0,2.5233198113654964e-06,2.537107717199035,0.0,1.1743642957024147e-06,0.0,0.10702192839941657,0.0,1.4314089953981708,0.0,0.40496689452122786,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.8867205486988117,6.747927903349993,0.4681322644263357,0.0,0.0,0.8556777709636952,0.0,0.0,0.0,0.46192021109858467,0.8883879936589966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,0.36114846844678483,0.08346546469000118,0.07832231484982195,0.006413504617030086,0.007516447161260143,0.00010469905177308907,0.6192940097100007,3.8311986643991216,4.177453186725967e-05,0.0015061489182845527,0.04280877135976663,0.03301434670226799,0.07278841783055348,0.12381586695129605,0.6135825016615784,0.051777390938742895,2.023480023042366,0.46938985101777914,1.9206697752260244,2.0224155722693826,8.79851637917233,5.447383666612433,11.598254627311434,0.3357018885939523,0.38779415987809157,1.7654376205339537,0.003708560633269407,0.08867205486988117,1.1246546505583321,0.0,0.0,0.0,0.08556777709636952,0.0,0.0,2.3079534708824263,0.11548005277464617,0.08883879936589965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117,3.7877524233548225,0.046369702605556215,0.0,0.001974641370637762,0.0,2.627019627950664e-06,2.537107717199035,0.0,1.2226279606995537e-06,0.0,0.10702192839941657,0.0,1.3749036909079322,0.0,0.38917444249105043,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.8867205486988117,6.747927903349993,0.4681322644263357,0.11239614622364276,0.15766020889176488,0.8556777709636952,0.0,0.0,0.0,0.46192021109858467,0.8883879936589966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,3.7877524233548225,0.046369702605556215,0.0,0.001974641370637762,0.0,2.627019627950664e-06,2.537107717199035,0.0,1.2226279606995537e-06,0.0,0.10702192839941657,0.0,1.3749036909079322,0.0,0.38917444249105043,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.8867205486988117,6.747927903349993,0.4681322644263357,0.11239614622364276,0.15766020889176488,0.8556777709636952,0.0,0.0,0.0,0.46192021109858467,0.8883879936589966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
119,4.054355867380672,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.4725611351452662e-06,2.537107717199035,0.0,6.853387707874428e-07,0.0,0.06421315703964994,0.0,2.4527952472039365,0.0,0.5251665424052817,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
120,4.053192806150392,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.4729850572145374e-06,2.537107717199035,0.0,6.855354085513909e-07,0.0,0.06421315703964994,0.0,2.4520914789690886,0.0,0.5250153288144432,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121,4.053192806150392,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.4729850572145374e-06,2.537107717199035,0.0,6.855354085513909e-07,0.0,0.06421315703964994,0.0,2.4520914789690886,0.0,0.5250153288144432,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,0.20402417754325092,0.08346546469000118,0.04699338890989318,0.004128795593151684,0.0015911594306617048,0.0001463135567072672,2.537107717199035,3.8311986643991216,4.8524027086716034e-05,0.0005238599616738024,0.04280877135976663,0.016507173351133993,0.0379900892287746,0.11858907226756953,0.2997764032372059,0.04110883595561532,2.023480023042366,0.7983818437839919,1.2519046102811777,2.0224155722693826,5.301739718508643,5.412839452350342,4.777253407323606,0.1583499474499775,0.13740737948436316,0.0,0.0,0.2660161646096435,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.0,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123,4.501272531686812,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.326358891894948e-06,2.537107717199035,0.0,6.172937303670967e-07,0.0,0.06421315703964994,0.0,2.7231700523337503,0.0,0.5830562583013015,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124,4.054355867380672,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.4725611351452662e-06,2.537107717199035,0.0,6.853387707874428e-07,0.0,0.06421315703964994,0.0,2.4527952472039365,0.0,0.5251665424052817,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,3.9169726337223945,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.5242118000652925e-06,2.537107717199035,0.0,7.093761919493475e-07,0.0,0.06421315703964994,0.0,2.3696815818998465,0.0,0.5073705828557993,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,4.501272531686812,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.326358891894948e-06,2.537107717199035,0.0,6.172937303670967e-07,0.0,0.06421315703964994,0.0,2.7231700523337503,0.0,0.5830562583013015,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
127,0.19171873152964203,0.08346546469000118,0.04699338890989318,0.02030127161217666,0.0015911594306617048,0.0001557046768725122,2.537107717199035,3.8311986643991216,0.0002431627673723786,0.0005574838615664177,0.04280877135976663,0.016507173351133993,0.03854375971709896,0.10736187865645891,0.28956994036709405,0.03738968077947895,2.023480023042366,2.1082355460167834,2.922885924045018,2.0224155722693826,6.175024788146292,6.38659804544731,5.4788438758178994,1.4188155291517983,0.13740737948436316,0.0,0.0,0.9753926035686928,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.9238404221971693,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,3.9169726337223945,0.02782182156333373,0.0,0.0012402706129625613,0.0,1.5242118000652925e-06,2.537107717199035,0.0,7.093761919493475e-07,0.0,0.06421315703964994,0.0,2.3696815818998465,0.0,0.5073705828557993,0.0,2.023480023042366,0.0,0.0,0.0,0.0,0.0,0.0,0.1076779642659847,0.0,0.0,0.0,0.9753926035686928,6.747927903349993,0.8192314627460875,0.11239614622364276,0.15766020889176488,0.6845422167709562,0.0,0.0,0.0,0.9238404221971693,0.7107103949271972,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,0.17015128085697748,0.08346546469000118,0.04699338890989318,0.004128795593151684,0.0015911594306617048,0.00017544094534145612,2.537107717199035,3.8311986643991216,5.8183956140474977e-05,0.0006281474571153709,0.04280877135976663,0.016507173351133993,0.03336684100756757,0.0889941641779097,0.26937830186629735,0.03427505456373761,2.023480023042366,1.2386196874899156,2.7810602767824344,2.0224155722693826,8.05461273109471,7.675983241766066,7.826056176732747,0.1583499474499775,0.13740737948436316,0.0,0.0,0.2660161646096435,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.0,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,0.38149511559600097,0.10201334573222368,0.06265785187985756,0.006919404472317447,0.007017725548664684,9.911504005690829e-05,0.6192940097100007,3.8311986643991216,4.3323140860077615e-05,0.0012944944872545427,0.04280877135976663,0.03301434670226799,0.06294438722394771,0.17258430557109805,0.48387878232591836,0.0588450416993519,2.023480023042366,0.84013550442831,2.8666666408837544,2.0224155722693826,4.8525411251616415,3.740182714506939,5.632772142546763,0.2850299054099595,0.45191760363746103,1.7654376205339537,0.0037282870196165847,0.0,1.1246546505583321,0.11703306610658393,0.0,0.0,0.0,0.0,0.0,2.3079534708824263,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
131,0.40821970416785486,0.08346546469000118,0.06265785187985756,0.02030127161217666,0.0021017553673665806,8.287621344386722e-05,2.537107717199035,3.8311986643991216,0.00011420040288255015,0.00036234026040157303,0.04280877135976663,0.016507173351133993,0.08230533551316854,0.18539233389021081,0.7382395029086911,0.06578942935277757,2.023480023042366,1.9824227908476013,0.06441885236916378,2.0224155722693826,4.098413446215325,3.7211684640053266,4.173734724747869,1.4188155291517983,0.13435388216248842,0.0,0.0,0.9753926035686928,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.0,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,0.20792741572656617,0.08346546469000118,0.04699338890989318,0.004128795593151684,0.0015911594306617048,0.00014356694018513369,2.537107717199035,3.8311986643991216,4.761313067213618e-05,0.0005140260081070487,0.04280877135976663,0.016507173351133993,0.041914396758497695,0.11398310575731647,0.3113979477862877,0.042706326533735656,2.023480023042366,0.7410395690299242,1.6418128020286218,2.0224155722693826,6.967281778090034,7.710378129453539,5.658194333627864,0.1583499474499775,0.13740737948436316,0.0,0.0,0.2660161646096435,1.1246546505583321,0.0,0.0,0.0,0.17113555419273904,0.0,0.0,0.0,0.11548005277464617,0.1776775987317993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,0.2768543441366043,0.08346546469000118,0.06265785187985756,0.004128795593151684,0.0021017553673665806,0.00012220037765751004,2.537107717199035,3.8311986643991216,3.575914643970927e-05,0.0005342680225199291,0.04280877135976663,0.016507173351133993,0.05583024463164872,0.12260323101680909,0.4651733131770245,0.05645626002161778,2.023480023042366,1.7802792358002055,0.9576524358943929,2.0224155722693826,4.044157571064185,2.97622795875106,4.840653871666109,0.1583499474499775,0.13435388216248842,0.0,0.0,0.35468821947952467,1.1246546505583321,0.0,0.0,0.0,0.08556777709636952,0.0,0.0,0.0,0.11548005277464617,0.08883879936589965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
134,0.30958906041810924,0.08346546469000118,0.06265785187985756,0.02030127161217666,0.0021017553673665806,0.00010927938559806293,2.537107717199035,3.8311986643991216,0.00015058300691214892,0.0004777766437671652,0.04280877135976663,0.016507173351133993,0.059339145718585784,0.1378515525178285,0.539873815663687,0.05534976779842101,2.023480023042366,0.13730012006747574,2.561387922936929,2.0224155722693826,3.724603905227434,4.0498860302688025,3.0994921382110916,1.4188155291517983,0.13435388216248842,0.0,0.0,0.0,1.1246546505583321,0.11703306610658393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08883879936589965,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,0.24614060811598967,0.08346546469000118,0.06265785187985756,0.006495101367882886,0.007160217437977672,0.00013744868492037433,0.6192940097100007,3.8311986643991216,6.204603637632644e-05,0.0020470549206613583,0.04280877135976663,0.03301434670226799,0.04963653503831963,0.10085638545015631,0.3973490690124056,0.04762987874906754,2.023480023042366,2.6261373295314834,0.900046125554629,2.0224155722693826,6.9367414384590615,7.094306458096326,6.237840958725005,0.3420358864919514,0.4610780956030852,1.7654376205339537,0.003965003655782717,0.2660161646096435,1.1246546505583321,0.0,0.0,0.0,0.25670333128910855,0.0,0.0,2.3079534708824263,0.0,0.26651639809769895,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
